????,????,??????,?????,????,????,????
,,2026-06-26,34.41022632,,,
,,2026-06-26,32.13691602,,,
,,2026-06-26,53.75429017,,,
,,2026-06-26,6.01918205,,,
,,2026-06-26,37.52740197,,,
,,2026-06-26,48.41963595,,,
,,2026-06-26,33.0302194,,,
,,2026-06-26,69.272676,,,
,,2026-06-26,101.5692426,,,
,,2026-06-26,139.14936024,,,
,,2026-06-26,122.85618522,,,
,,2026-06-26,132.80349422,,,
,,2026-06-26,39.36112758,,,
,,2026-06-26,51.39337398,,,
,,2026-06-26,15.17027745,,,
,,2026-06-26,55.68269302,,,
,,2026-06-26,135.1794015,,,
,,2026-06-26,13.62118797,,,
,,2026-06-26,6.34947573,,,
,,2026-06-26,24.65203664,,,
,,2026-06-26,214.0885376,,,
,,2026-06-26,329.16049992,,,
,,2026-06-26,40.64541336,,,
,,2026-06-26,93.1731968,,,
,,2026-06-26,37.35530541,,,
,,2026-06-26,82.48366485,,,
,,2026-06-26,75.80733514,,,
,,2026-06-26,21.41298,,,
,,2026-06-26,1588.08715632,,,
,,2026-06-26,54.9269955,,,
,,2026-06-26,22.84044582,,,
,,2026-06-26,76.1468845,,,
,,2026-06-26,56.47902876,,,
,,2026-06-26,54.279932,,,
,,2026-06-26,156.6495371,,,
,,2026-06-26,370.63544,,,
,,2026-06-26,33.9135532,,,
,,2026-06-26,179.91850064,,,
,,2026-06-26,38.20574113,,,
,,2026-06-26,38.22418992,,,
收盘价突破前20个交易日高点，成交额过亿，且当日阳线真涨。; 相对强度RPS领先，并出现价格突破。,收盘价突破前20个交易日高点，成交额过亿，且当日阳线真涨。; 相对强度RPS领先，并出现价格突破。,2026-06-26,1570.85170738,收盘价突破前20个交易日高点，成交额过亿，且当日阳线真涨。; 相对强度RPS领先，并出现价格突破。,收盘价突破前20个交易日高点，成交额过亿，且当日阳线真涨。; 相对强度RPS领先，并出现价格突破。,收盘价突破前20个交易日高点，成交额过亿，且当日阳线真涨。; 相对强度RPS领先，并出现价格突破。
,,2026-06-26,78.74502791,,,
,,2026-06-26,47.98042572,,,
,,2026-06-26,188.01829012,,,
,,2026-01-23,31.9875617,,,
,,2026-06-26,44.69769756,,,
,,2026-06-26,170.18119431,,,
,,2026-06-26,36.32372982,,,
,,2026-06-26,94.8492745,,,
,,2026-06-26,105.33030872,,,
,,2026-06-26,316.8882948,,,
,,2026-06-26,51.85983243,,,
,,2026-06-26,18.15223872,,,
,,2026-06-26,55.7469015,,,
,,2026-06-26,18.99873122,,,
相对强度RPS领先，并出现价格突破。,相对强度RPS领先，并出现价格突破。,2026-06-26,207.55541223,相对强度RPS领先，并出现价格突破。,相对强度RPS领先，并出现价格突破。,相对强度RPS领先，并出现价格突破。
,,2026-06-26,10.6752344,,,
,,2026-06-26,97.8391183,,,
,,2026-06-26,44.48232012,,,
,,2026-06-26,32.30710617,,,
,,2026-06-26,22.7071775,,,
,,2026-06-26,26.90351688,,,
,,2026-06-26,77.4446901,,,
,,2026-06-26,32.7621003,,,
,,2026-06-26,43.53269634,,,
收盘价突破前20个交易日高点，成交额过亿，且当日阳线真涨。,收盘价突破前20个交易日高点，成交额过亿，且当日阳线真涨。,2026-06-26,64.16550447,收盘价突破前20个交易日高点，成交额过亿，且当日阳线真涨。,收盘价突破前20个交易日高点，成交额过亿，且当日阳线真涨。,收盘价突破前20个交易日高点，成交额过亿，且当日阳线真涨。
,,2026-06-26,35.82594552,,,
,,2026-06-26,50.19381158,,,
,,2026-06-26,37.29358476,,,
,,2026-06-26,318.55154375,,,
,,2026-06-26,32.42690985,,,
,,2026-06-26,36.52579886,,,
,,2026-06-26,14.70907251,,,
,,2026-06-26,100.92001248,,,
,,2026-06-26,99.65122359,,,
,,2026-06-26,30.84250952,,,
,,2026-06-26,16.62062688,,,
,,2026-06-26,121.49938566,,,
,,2026-06-26,20.14679238,,,
,,2026-06-26,22.039224,,,
,,2026-06-26,75.6175112,,,
,,2026-06-26,415.31724332,,,
,,2026-06-26,27.62018541,,,
,,2026-06-26,108.57740438,,,
,,2026-06-26,144.13028472,,,
,,2026-06-26,52.77605013,,,
相对强度RPS领先，并出现价格突破。,相对强度RPS领先，并出现价格突破。,2026-06-26,150.47262923,相对强度RPS领先，并出现价格突破。,相对强度RPS领先，并出现价格突破。,相对强度RPS领先，并出现价格突破。
,,2026-06-26,24.66317425,,,
,,2026-06-26,53.3166585,,,
,,2026-06-26,125.95785538,,,
,,2026-06-26,28.36074052,,,
,,2026-06-26,45.13538916,,,
,,2026-06-26,112.28834016,,,
,,2026-06-26,62.19824679,,,
,,2026-06-26,25.09950168,,,
,,2026-06-26,22.5815396,,,
,,2026-01-23,29.55030045,,,
相对强度RPS领先，并出现价格突破。,相对强度RPS领先，并出现价格突破。,2026-06-26,124.58162155,相对强度RPS领先，并出现价格突破。,相对强度RPS领先，并出现价格突破。,相对强度RPS领先，并出现价格突破。
,,2026-06-26,62.43880919,,,
,,2026-06-26,22.53086602,,,
,,2026-06-26,164.67971106,,,
,,2026-01-23,62.63176953,,,
,,2026-06-26,201.20060184,,,
,,2026-06-26,14.96588829,,,
,,2026-06-26,152.130144,,,
,,2026-06-26,28.84780685,,,
,,2026-06-26,85.99690836,,,
,,2026-06-26,130.579464,,,
,,2026-06-26,111.2841564,,,
,,2026-06-26,52.95507706,,,
,,2026-06-26,47.883048,,,
,,2026-06-26,78.6677832,,,
,,2026-06-26,39.7365392,,,
,,2026-06-26,34.9183675,,,
,,2026-06-26,120.43785096,,,
,,2026-06-26,55.66862105,,,
,,2026-06-26,27.63181767,,,
收盘价突破前20个交易日高点，成交额过亿，且当日阳线真涨。,收盘价突破前20个交易日高点，成交额过亿，且当日阳线真涨。,2026-06-26,55.8493173,收盘价突破前20个交易日高点，成交额过亿，且当日阳线真涨。,收盘价突破前20个交易日高点，成交额过亿，且当日阳线真涨。,收盘价突破前20个交易日高点，成交额过亿，且当日阳线真涨。
,,2026-06-26,46.0485094,,,
,,2026-06-26,65.0685093,,,
,,2026-06-26,84.75699804,,,
相对强度RPS领先，并出现价格突破。,相对强度RPS领先，并出现价格突破。,2026-06-26,621.51351198,相对强度RPS领先，并出现价格突破。,相对强度RPS领先，并出现价格突破。,相对强度RPS领先，并出现价格突破。
,,2026-06-26,68.05452195,,,
,,2026-06-26,63.4734,,,
,,2026-06-26,148.44276615,,,
,,2026-06-26,68.959314,,,
,,2026-06-26,48.08183891,,,
,,2026-06-26,73.34734268,,,
,,2026-06-26,32.68198012,,,
,,2026-06-26,88.88463936,,,
,,2026-06-26,59.06752187,,,
,,2026-06-26,28.30707759,,,
相对强度RPS领先，并出现价格突破。,相对强度RPS领先，并出现价格突破。,2026-06-26,68.0971236,相对强度RPS领先，并出现价格突破。,相对强度RPS领先，并出现价格突破。,相对强度RPS领先，并出现价格突破。
,,2026-06-26,69.91198936,,,
收盘价突破前20个交易日高点，成交额过亿，且当日阳线真涨。; 相对强度RPS领先，并出现价格突破。,收盘价突破前20个交易日高点，成交额过亿，且当日阳线真涨。; 相对强度RPS领先，并出现价格突破。,2026-06-26,304.14380388,收盘价突破前20个交易日高点，成交额过亿，且当日阳线真涨。; 相对强度RPS领先，并出现价格突破。,收盘价突破前20个交易日高点，成交额过亿，且当日阳线真涨。; 相对强度RPS领先，并出现价格突破。,收盘价突破前20个交易日高点，成交额过亿，且当日阳线真涨。; 相对强度RPS领先，并出现价格突破。
,,2026-06-26,29.22958575,,,
,,2026-06-26,44.48448732,,,
,,2026-06-26,29.06562912,,,
,,2026-06-26,18.43035172,,,
,,2026-06-26,28.6034816,,,
,,2026-06-26,21.74888408,,,
相对强度RPS领先，并出现价格突破。,相对强度RPS领先，并出现价格突破。,2026-06-26,104.95020644,相对强度RPS领先，并出现价格突破。,相对强度RPS领先，并出现价格突破。,相对强度RPS领先，并出现价格突破。
,,2026-06-26,202.84490024,,,
,,2026-06-26,21.86166584,,,
,,2026-06-26,86.76601692,,,
,,2026-06-26,22.6963656,,,
,,2026-06-26,80.67456082,,,
,,2026-06-26,79.24060368,,,
,,2026-06-26,58.77155652,,,
,,2026-06-26,297.89826185,,,
,,2026-06-26,87.37236132,,,
,,2026-06-26,233.1255438,,,
,,2026-06-26,11.8752625,,,
,,2026-06-26,180.70969309,,,
,,2026-06-26,11.85338946,,,
,,2026-06-26,176.14849725,,,
,,2026-06-26,49.11642684,,,
,,2026-06-26,93.86642473,,,
收盘价突破前20个交易日高点，成交额过亿，且当日阳线真涨。,收盘价突破前20个交易日高点，成交额过亿，且当日阳线真涨。,2026-06-26,523.5404583,收盘价突破前20个交易日高点，成交额过亿，且当日阳线真涨。,收盘价突破前20个交易日高点，成交额过亿，且当日阳线真涨。,收盘价突破前20个交易日高点，成交额过亿，且当日阳线真涨。
,,2026-06-26,40.7925252,,,
相对强度RPS领先，并出现价格突破。,相对强度RPS领先，并出现价格突破。,2026-06-26,133.16371187,相对强度RPS领先，并出现价格突破。,相对强度RPS领先，并出现价格突破。,相对强度RPS领先，并出现价格突破。
5日均线上穿20日均线，且成交量大于20日均量1.5倍。,5日均线上穿20日均线，且成交量大于20日均量1.5倍。,2026-06-26,40.45333959,5日均线上穿20日均线，且成交量大于20日均量1.5倍。,5日均线上穿20日均线，且成交量大于20日均量1.5倍。,5日均线上穿20日均线，且成交量大于20日均量1.5倍。
,,2026-06-26,57.9507288,,,
,,2026-06-26,33.89134758,,,
,,2026-06-26,33.95203776,,,
,,2026-06-26,21.0353295,,,
,,2026-06-26,20.02207581,,,
,,2026-06-26,69.28462794,,,
,,2026-06-26,40.48383675,,,
,,2026-06-26,33.5380968,,,
,,2026-06-26,1490.8819281,,,
,,2026-06-26,37.21755312,,,
,,2026-06-26,110.3620248,,,
,,2026-06-26,81.5197476,,,
,,2026-01-23,28.27427526,,,
,,2026-06-26,34.35166455,,,
,,2026-06-26,39.06797472,,,
,,2026-06-26,131.3398169,,,
,,2026-06-26,20.85293804,,,
收盘价突破前20个交易日高点，成交额过亿，且当日阳线真涨。; 相对强度RPS领先，并出现价格突破。,收盘价突破前20个交易日高点，成交额过亿，且当日阳线真涨。; 相对强度RPS领先，并出现价格突破。,2026-06-26,1306.34940483,收盘价突破前20个交易日高点，成交额过亿，且当日阳线真涨。; 相对强度RPS领先，并出现价格突破。,收盘价突破前20个交易日高点，成交额过亿，且当日阳线真涨。; 相对强度RPS领先，并出现价格突破。,收盘价突破前20个交易日高点，成交额过亿，且当日阳线真涨。; 相对强度RPS领先，并出现价格突破。
,,2026-06-26,181.53429037,,,
,,2026-06-26,39.0509154,,,
,,2026-06-26,54.3429988,,,
,,2026-06-26,14.1203396,,,
,,2026-06-26,52.0060575,,,
,,2026-06-26,38.6864985,,,
,,2026-06-26,54.691854,,,
,,2026-06-26,91.380192,,,
,,2026-06-26,70.77238377,,,
,,2026-06-26,38.8880529,,,
,,2026-06-26,111.2488398,,,
,,2026-06-26,87.82228455,,,
,,2026-06-26,38.80592634,,,
,,2026-06-26,51.631988,,,
收盘价突破前20个交易日高点，成交额过亿，且当日阳线真涨。,收盘价突破前20个交易日高点，成交额过亿，且当日阳线真涨。,2026-06-26,20.6703392,收盘价突破前20个交易日高点，成交额过亿，且当日阳线真涨。,收盘价突破前20个交易日高点，成交额过亿，且当日阳线真涨。,收盘价突破前20个交易日高点，成交额过亿，且当日阳线真涨。
,,2026-06-26,369.618446,,,
,,2026-06-26,176.42792132,,,
相对强度RPS领先，并出现价格突破。,相对强度RPS领先，并出现价格突破。,2026-06-26,171.05730818,相对强度RPS领先，并出现价格突破。,相对强度RPS领先，并出现价格突破。,相对强度RPS领先，并出现价格突破。
,,2026-06-26,24.66298188,,,
,,2026-06-26,47.48826976,,,
,,2026-06-26,15.74320671,,,
,,2026-06-26,8279.98863549,,,
,,2026-06-26,32.26740788,,,
,,2026-06-26,36.44191856,,,
,,2026-06-26,15.91443845,,,
,,2026-06-26,36.05521878,,,
,,2026-06-26,46.5331242,,,
,,2026-06-26,565.14697876,,,
,,2026-06-26,11.3446385,,,
,,2026-06-26,26.9355647,,,
相对强度RPS领先，并出现价格突破。,相对强度RPS领先，并出现价格突破。,2026-06-26,254.20744,相对强度RPS领先，并出现价格突破。,相对强度RPS领先，并出现价格突破。,相对强度RPS领先，并出现价格突破。
,,2026-06-26,82.446092,,,
收盘价突破前20个交易日高点，成交额过亿，且当日阳线真涨。,收盘价突破前20个交易日高点，成交额过亿，且当日阳线真涨。,2026-06-26,125.10731625,收盘价突破前20个交易日高点，成交额过亿，且当日阳线真涨。,收盘价突破前20个交易日高点，成交额过亿，且当日阳线真涨。,收盘价突破前20个交易日高点，成交额过亿，且当日阳线真涨。
,,2026-06-26,111.54487236,,,
收盘价突破前20个交易日高点，成交额过亿，且当日阳线真涨。; 相对强度RPS领先，并出现价格突破。,收盘价突破前20个交易日高点，成交额过亿，且当日阳线真涨。; 相对强度RPS领先，并出现价格突破。,2026-06-26,67.10323136,收盘价突破前20个交易日高点，成交额过亿，且当日阳线真涨。; 相对强度RPS领先，并出现价格突破。,收盘价突破前20个交易日高点，成交额过亿，且当日阳线真涨。; 相对强度RPS领先，并出现价格突破。,收盘价突破前20个交易日高点，成交额过亿，且当日阳线真涨。; 相对强度RPS领先，并出现价格突破。
,,2026-06-26,93.05655516,,,
,,2026-06-26,69.62885617,,,
,,2026-06-26,96.9500016,,,
,,2026-06-26,87.47159035,,,
,,2026-06-26,42.43797012,,,
相对强度RPS领先，并出现价格突破。,相对强度RPS领先，并出现价格突破。,2026-06-26,210.6780273,相对强度RPS领先，并出现价格突破。,相对强度RPS领先，并出现价格突破。,相对强度RPS领先，并出现价格突破。
,,2026-06-25,9.1074344,,,
,,2026-06-26,28.71956766,,,
,,2026-06-26,23.89938975,,,
,,2026-06-26,13.78565547,,,
,,2026-06-26,51.77004525,,,
,,2026-06-26,13.05631305,,,
,,2026-06-26,241.055736,,,
,,2026-06-26,31.6280824,,,
,,2026-06-26,57.52464984,,,
,,2026-06-26,198.20146254,,,
,,2026-06-26,72.86787024,,,
,,2026-06-26,25.28938054,,,
相对强度RPS领先，并出现价格突破。,相对强度RPS领先，并出现价格突破。,2026-06-26,1054.29056796,相对强度RPS领先，并出现价格突破。,相对强度RPS领先，并出现价格突破。,相对强度RPS领先，并出现价格突破。
收盘价突破前20个交易日高点，成交额过亿，且当日阳线真涨。,收盘价突破前20个交易日高点，成交额过亿，且当日阳线真涨。,2026-06-26,578.42276365,收盘价突破前20个交易日高点，成交额过亿，且当日阳线真涨。,收盘价突破前20个交易日高点，成交额过亿，且当日阳线真涨。,收盘价突破前20个交易日高点，成交额过亿，且当日阳线真涨。
,,2026-06-26,104.22692208,,,
,,2026-06-26,73.65268512,,,
,,2026-06-26,14.50718358,,,
,,2026-06-26,74.85766432,,,
,,2026-06-26,52.0750647,,,
,,2026-06-26,132.189709,,,
,,2026-06-26,104.95132054,,,
,,2026-06-26,27.737208,,,
,,2026-06-26,119.7712845,,,
,,2026-06-26,41.27673335,,,
,,2026-06-26,29.61985148,,,
,,2026-06-26,85.19922278,,,
,,2026-06-26,66.65121244,,,
,,2026-06-26,116.92878391,,,
,,2026-06-26,50.7989775,,,
,,2026-06-26,26.96269032,,,
,,2026-06-26,68.14103076,,,
,,2026-06-26,43.80532562,,,
,,2026-06-26,33.27395106,,,
,,2026-06-26,47.78083779,,,
相对强度RPS领先，并出现价格突破。,相对强度RPS领先，并出现价格突破。,2026-06-26,751.20311592,相对强度RPS领先，并出现价格突破。,相对强度RPS领先，并出现价格突破。,相对强度RPS领先，并出现价格突破。
,,2026-06-26,22.58168736,,,
,,2026-06-26,28.13938215,,,
,,2026-06-26,123.40848468,,,
,,2026-06-26,175.93303308,,,
,,2026-06-26,83.100188,,,
,,2026-06-26,64.3121565,,,
,,2026-06-26,36.8386418,,,
收盘价突破前20个交易日高点，成交额过亿，且当日阳线真涨。,收盘价突破前20个交易日高点，成交额过亿，且当日阳线真涨。,2026-06-26,246.12332446,收盘价突破前20个交易日高点，成交额过亿，且当日阳线真涨。,收盘价突破前20个交易日高点，成交额过亿，且当日阳线真涨。,收盘价突破前20个交易日高点，成交额过亿，且当日阳线真涨。
,,2026-06-26,250.34088695,,,
,,2026-06-26,69.4078431,,,
,,2026-06-26,40.20906722,,,
,,2026-06-26,48.3620633,,,
,,2026-06-26,29.31648615,,,
,,2026-06-26,39.8156755,,,
,,2026-06-26,63.1381124,,,
,,2026-06-26,795.20333373,,,
,,2026-06-26,45.55470552,,,
,,2026-06-26,4424.241462,,,
,,2026-06-26,1013.26183388,,,
,,2026-06-26,33.3115902,,,
,,2026-06-26,53.28377712,,,
收盘价突破前20个交易日高点，成交额过亿，且当日阳线真涨。; 相对强度RPS领先，并出现价格突破。,收盘价突破前20个交易日高点，成交额过亿，且当日阳线真涨。; 相对强度RPS领先，并出现价格突破。,2026-06-26,348.6156813,收盘价突破前20个交易日高点，成交额过亿，且当日阳线真涨。; 相对强度RPS领先，并出现价格突破。,收盘价突破前20个交易日高点，成交额过亿，且当日阳线真涨。; 相对强度RPS领先，并出现价格突破。,收盘价突破前20个交易日高点，成交额过亿，且当日阳线真涨。; 相对强度RPS领先，并出现价格突破。
,,2026-06-26,47.71085893,,,
,,2026-06-26,130.6482354,,,
,,2026-06-26,120.71604274,,,
,,2026-06-26,15.80501835,,,
,,2026-06-26,54.78104716,,,
,,2026-06-26,39.58659867,,,
,,2026-06-26,19.90929672,,,
,,2026-06-26,53.05057902,,,
,,2026-06-26,46.75213302,,,
相对强度RPS领先，并出现价格突破。,相对强度RPS领先，并出现价格突破。,2026-06-26,713.3198028,相对强度RPS领先，并出现价格突破。,相对强度RPS领先，并出现价格突破。,相对强度RPS领先，并出现价格突破。
,,2026-06-26,118.85224424,,,
,,2026-06-26,58.13545474,,,
,,2026-06-26,24.6355024,,,
,,2026-06-26,37.54785246,,,
,,2026-06-26,25.37905125,,,
,,2026-06-26,42.83008513,,,
,,2026-06-26,83.12555681,,,
,,2026-06-26,143.44267352,,,
,,2026-06-26,37.78919784,,,
,,2026-06-26,156.8546525,,,
,,2026-06-26,49.29925872,,,
收盘价突破前20个交易日高点，成交额过亿，且当日阳线真涨。; 相对强度RPS领先，并出现价格突破。,收盘价突破前20个交易日高点，成交额过亿，且当日阳线真涨。; 相对强度RPS领先，并出现价格突破。,2026-06-26,91.03762184,收盘价突破前20个交易日高点，成交额过亿，且当日阳线真涨。; 相对强度RPS领先，并出现价格突破。,收盘价突破前20个交易日高点，成交额过亿，且当日阳线真涨。; 相对强度RPS领先，并出现价格突破。,收盘价突破前20个交易日高点，成交额过亿，且当日阳线真涨。; 相对强度RPS领先，并出现价格突破。
,,2026-06-26,49.15060025,,,
,,2026-06-26,22.47924504,,,
,,2026-06-26,18.54143204,,,
,,2026-06-26,29.225408,,,
,,2026-06-26,32.72143602,,,
,,2026-06-26,25.23217362,,,
,,2026-06-26,21.81512215,,,
,,2026-06-26,70.18583768,,,
,,2026-06-26,103.37815675,,,
,,2026-06-26,17.13771538,,,
,,2026-06-26,219.81999,,,
相对强度RPS领先，并出现价格突破。,相对强度RPS领先，并出现价格突破。,2026-06-26,337.34191128,相对强度RPS领先，并出现价格突破。,相对强度RPS领先，并出现价格突破。,相对强度RPS领先，并出现价格突破。
,,2026-06-26,34.29653797,,,
,,2026-06-26,81.4034704,,,
,,2026-06-26,179.9667864,,,
,,2026-06-26,33.69126525,,,
,,2026-06-26,355.9995071,,,
,,2026-06-26,25.96459122,,,
收盘价突破前20个交易日高点，成交额过亿，且当日阳线真涨。; 相对强度RPS领先，并出现价格突破。,收盘价突破前20个交易日高点，成交额过亿，且当日阳线真涨。; 相对强度RPS领先，并出现价格突破。,2026-06-26,91.3990128,收盘价突破前20个交易日高点，成交额过亿，且当日阳线真涨。; 相对强度RPS领先，并出现价格突破。,收盘价突破前20个交易日高点，成交额过亿，且当日阳线真涨。; 相对强度RPS领先，并出现价格突破。,收盘价突破前20个交易日高点，成交额过亿，且当日阳线真涨。; 相对强度RPS领先，并出现价格突破。
,,2026-06-26,47.45112248,,,
,,2026-06-26,150.2609724,,,
,,2026-06-26,93.33946113,,,
,,2026-06-26,49.52855512,,,
,,2026-06-26,103.61777776,,,
,,2026-06-26,63.12265908,,,
,,2026-06-26,51.07563058,,,
,,2026-06-26,45.67301961,,,
,,2026-06-26,27.35337826,,,
,,2026-06-26,843.79310664,,,
,,2026-06-26,56.3763136,,,
,,2026-06-26,67.2882834,,,
,,2026-06-26,65.48975631,,,
,,2026-06-26,89.9175988,,,
,,2026-06-26,80.27713848,,,
,,2026-06-26,227.7858475,,,
,,2026-06-26,120.7921191,,,
,,2026-06-26,256.54459689,,,
,,2026-06-26,45.57967976,,,
,,2026-06-26,13.71986008,,,
,,2026-06-26,69.10601472,,,
,,2026-01-23,24.74690244,,,
,,2026-06-26,26.83640361,,,
,,2026-06-26,19.61625231,,,
,,2026-06-26,36.20963399,,,
,,2026-06-26,38.1621504,,,
,,2026-06-26,145.25522624,,,
,,2026-06-26,107.42351328,,,
,,2026-06-26,153.91112433,,,
,,2026-06-26,117.68949647,,,
,,2026-06-26,45.17535416,,,
,,2026-06-26,18.63139905,,,
,,2026-06-26,31.6307223,,,
,,2026-06-26,161.82737572,,,
相对强度RPS领先，并出现价格突破。,相对强度RPS领先，并出现价格突破。,2026-06-26,687.518013,相对强度RPS领先，并出现价格突破。,相对强度RPS领先，并出现价格突破。,相对强度RPS领先，并出现价格突破。
,,2026-06-26,1587.1703386,,,
,,2026-06-26,13.9380912,,,
,,2026-06-26,73.11834385,,,
,,2026-06-26,26.90810864,,,
收盘价突破前20个交易日高点，成交额过亿，且当日阳线真涨。; 相对强度RPS领先，并出现价格突破。,收盘价突破前20个交易日高点，成交额过亿，且当日阳线真涨。; 相对强度RPS领先，并出现价格突破。,2026-06-26,138.61216942,收盘价突破前20个交易日高点，成交额过亿，且当日阳线真涨。; 相对强度RPS领先，并出现价格突破。,收盘价突破前20个交易日高点，成交额过亿，且当日阳线真涨。; 相对强度RPS领先，并出现价格突破。,收盘价突破前20个交易日高点，成交额过亿，且当日阳线真涨。; 相对强度RPS领先，并出现价格突破。
,,2026-06-26,65.05638664,,,
,,2026-06-26,89.1153275,,,
,,2026-01-23,31.08463225,,,
,,2026-06-26,57.2387669,,,
,,2026-06-26,36.47061769,,,
,,2026-06-26,48.3085382,,,
,,2026-06-26,338.77658035,,,
,,2026-06-26,111.4802711,,,
相对强度RPS领先，并出现价格突破。,相对强度RPS领先，并出现价格突破。,2026-06-26,852.44816768,相对强度RPS领先，并出现价格突破。,相对强度RPS领先，并出现价格突破。,相对强度RPS领先，并出现价格突破。
,,2026-06-26,27.38702844,,,
,,2026-06-26,69.2323368,,,
,,2026-06-26,83.93643756,,,
,,2026-06-26,54.45285588,,,
,,2026-06-26,30.74136582,,,
,,2026-06-26,239.1434912,,,
,,2026-06-26,125.24327524,,,
,,2026-06-26,26.74554304,,,
,,2026-06-26,166.99058112,,,
,,2026-06-26,24.97263776,,,
,,2026-06-26,59.47024575,,,
相对强度RPS领先，并出现价格突破。,相对强度RPS领先，并出现价格突破。,2026-06-26,9477.37002,相对强度RPS领先，并出现价格突破。,相对强度RPS领先，并出现价格突破。,相对强度RPS领先，并出现价格突破。
,,2026-06-26,198.1642497,,,
,,2026-06-26,17.88075135,,,
,,2026-06-26,50.361792,,,
相对强度RPS领先，并出现价格突破。,相对强度RPS领先，并出现价格突破。,2026-06-26,40.20971402,相对强度RPS领先，并出现价格突破。,相对强度RPS领先，并出现价格突破。,相对强度RPS领先，并出现价格突破。
,,2026-06-26,75.16730365,,,
,,2026-06-26,102.43344412,,,
,,2026-06-26,36.7085124,,,
,,2026-06-26,19.41079296,,,
,,2026-06-26,15.33031682,,,
,,2026-06-26,23.27389005,,,
,,2026-06-26,20.61041832,,,
,,2026-06-26,19.83473184,,,
,,2026-01-23,47.65639592,,,
,,2026-06-26,71.84308947,,,
,,2026-06-26,17.771308,,,
,,2026-06-26,58.3787005,,,
,,2026-06-26,30.38374155,,,
,,2026-06-26,60.766713,,,
,,2026-06-26,48.64426974,,,
,,2026-06-26,117.07365285,,,
,,2026-06-26,49.32504678,,,
,,2026-06-26,69.9799062,,,
,,2026-06-26,12.971056,,,
,,2026-06-26,15.59736855,,,
,,2026-06-26,33.468512,,,
,,2026-06-26,40.311153,,,
,,2026-06-26,54.23734845,,,
,,2026-06-26,49.58463954,,,
,,2026-06-26,60.75036604,,,
,,2026-06-26,24.7452804,,,
,,2026-06-26,23.8693456,,,
,,2026-06-26,27.8885895,,,
,,2026-06-26,53.09576172,,,
,,2026-06-26,47.33421,,,
,,2026-06-26,47.2048701,,,
收盘价突破前20个交易日高点，成交额过亿，且当日阳线真涨。,收盘价突破前20个交易日高点，成交额过亿，且当日阳线真涨。,2026-06-26,64.7680005,收盘价突破前20个交易日高点，成交额过亿，且当日阳线真涨。,收盘价突破前20个交易日高点，成交额过亿，且当日阳线真涨。,收盘价突破前20个交易日高点，成交额过亿，且当日阳线真涨。
,,2026-06-26,32.89986048,,,
,,2026-06-26,37.8363004,,,
,,2026-06-26,34.52533375,,,
,,2026-06-26,81.57996424,,,
,,2026-06-26,50.71191308,,,
,,2026-06-26,141.9176624,,,
,,2026-06-26,736.95676515,,,
,,2026-06-26,28.2338577,,,
,,2026-06-26,37.03281972,,,
,,2026-06-26,40.8971563,,,
,,2026-06-26,43.1998668,,,
,,2026-06-26,127.58738488,,,
,,2026-06-26,50.04967536,,,
,,2026-06-26,31.7879982,,,
,,2026-06-26,18.283778,,,
,,2026-06-26,76.80681855,,,
,,2026-06-26,59.70790828,,,
,,2026-06-26,61.8357641,,,
,,2026-06-26,54.4199071,,,
,,2026-06-26,89.1487521,,,
,,2026-06-26,41.36020356,,,
,,2026-06-26,49.72656467,,,
,,2026-06-26,22.6255104,,,
,,2026-06-26,13.56480952,,,
,,2026-06-26,98.10609942,,,
收盘价突破前20个交易日高点，成交额过亿，且当日阳线真涨。; 相对强度RPS领先，并出现价格突破。,收盘价突破前20个交易日高点，成交额过亿，且当日阳线真涨。; 相对强度RPS领先，并出现价格突破。,2026-06-26,857.6975,收盘价突破前20个交易日高点，成交额过亿，且当日阳线真涨。; 相对强度RPS领先，并出现价格突破。,收盘价突破前20个交易日高点，成交额过亿，且当日阳线真涨。; 相对强度RPS领先，并出现价格突破。,收盘价突破前20个交易日高点，成交额过亿，且当日阳线真涨。; 相对强度RPS领先，并出现价格突破。
,,2026-06-26,121.83457104,,,
,,2026-06-26,41.86689496,,,
,,2026-06-26,479.7954412,,,
,,2026-06-26,141.05306084,,,
5日均线上穿20日均线，且成交量大于20日均量1.5倍。,5日均线上穿20日均线，且成交量大于20日均量1.5倍。,2026-06-26,79.565085,5日均线上穿20日均线，且成交量大于20日均量1.5倍。,5日均线上穿20日均线，且成交量大于20日均量1.5倍。,5日均线上穿20日均线，且成交量大于20日均量1.5倍。
,,2026-06-26,169.49174848,,,
,,2026-06-26,33.73245024,,,
,,2026-06-26,235.49326584,,,
,,2026-06-26,51.8257869,,,
,,2026-06-26,30.4629717,,,
,,2026-06-26,71.77140712,,,
,,2026-06-26,43.43597236,,,
,,2026-06-26,127.83076504,,,
,,2026-06-26,29.41209073,,,
,,2026-06-26,18.53205445,,,
,,2026-06-26,55.43830285,,,
,,2026-06-26,33.07098912,,,
,,2026-06-26,97.9969671,,,
,,2026-06-26,32.58581404,,,
,,2026-06-26,37.2697017,,,
,,2026-06-26,46.98573095,,,
,,2026-01-23,77.02191776,,,
,,2026-06-26,9.06967032,,,
,,2026-01-23,20.83054669,,,
,,2026-06-26,126.11736126,,,
,,2026-06-26,13.818654,,,
,,2026-06-26,134.75128716,,,
,,2026-06-26,76.5042162,,,
,,2026-06-26,7.3000529,,,
